The Pave Kamellie Set With A 1 Carat Oval Lab Diamond,"$2,420",classic solitaire engagement ring,1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/162QS-ER-OV-RG_attXJQTNgAANgtZHO_2e90f00d-33ef-4509-bc26-d269a136fd68.jpg?v=1714942206&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/162QS-ER-OV-RG_att6wznPd2ocLgBmf_ea8c845d-2e3b-41e4-a7e2-3a1feb9e5462.jpg?v=1714942207&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/162QS-ER-OV-RG_attThgmyLkV5HE3kJ_7b99a368-ed3c-410b-af75-4d9ce5348311.jpg?v=1714942207&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/b46b8bc7f07ed46eec1810391ac2d776_1f7dffa1-52aa-48e3-b378-85487c0ad536.jpg?v=1693932813&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/b46b8bc7f07ed46eec1810391ac2d776_1f7dffa1-52aa-48e3-b378-85487c0ad536.jpg?v=1693932813&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/162QS-ER-OV-RG_attc6yyVK2lA58Oir_24b919b3-937e-4eb1-bc0b-ca5196e677ec.jpg?v=1714942207&width=800&height=800&crop=center']",1.5mm,0.25 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
The Miley Set With A 1 Carat Round Lab Diamond,"$3,170",split shank halo engagement ring,1,Round,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/3Q-ER-R-RG_HAND2_e2faf57e-93ec-4543-9c86-0b0b37212ed2_3x_jpg.webp?v=1690889807&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/3Q-ER-R-RG_HAND3_97a915e3-eb10-49ae-b28a-446191cf5376_3x_jpg.webp?v=1690889806&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/c7a0afe106f01ff867da3d1b7ee26e45.jpg?v=1693929271&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/c7a0afe106f01ff867da3d1b7ee26e45.jpg?v=1693929271&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/RoundShapeStoneSolo-MHTOVVUU.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/3Q-ER-R-RG_HAND1_c3833d4a-2757-4012-ba09-810f2e63c497_3x_jpg.webp?v=1690889806&width=800&height=800&crop=center']",2.1mm,0.55 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,Medium,1,D-F,VS
The Halo Stephanie Set With A 1 Carat Oval Lab Diamond,"$3,070","The Halo Stephanie is a stunning halo engagement ring that combines timeless elegance with contemporary brilliance. The vintage-inspired design adds a touch of romance and sophistication, making it the perfect choice for those who appreciate the charm of bygone eras, while the diamond halo enhances the center stone's brilliance, creating a dazzling display of light and sparkle. This ring is a celebration of love, style, and timeless beauty, making it the perfect choice for the moment you say, ""Forever.""",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/products/415Q-ER-OV-C125-RG-DIA-2ks_0.jpg?v=1699440708&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/415Q-ER-OV-C1-RG-DIA-2Ks_0.jpg?v=1699440708&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/415Q-ER-R-A19-RG_0_9169fea2-83d9-4164-b474-2f2299d698e8.jpg?v=1699440708&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/415Q-ER-R-A19-RG_0_9169fea2-83d9-4164-b474-2f2299d698e8.jpg?v=1699440708&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/415Q-ER-OV-C37-RG-DIA-2Ks_0.jpg?v=1699440708&width=800&height=800&crop=center']",1.5mm,0.3 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,Medium,1,D-F,VS
The Madison Set With A 1 Carat Oval Lab Diamond,"$2,470","Unveil a world of timeless elegance with The Madison — a solitaire engagement ring designed for those who treasure simplicity yet demand excellence. With its sleek, minimalist design, The Madison places the spotlight firmly on the center stone, allowing its inherent beauty to captivate and enchant. Its understated grace serves as the perfect stage, ensuring that the diamond or gemstone you choose will sparkle with unparalleled clarity and fire. For moments that deserve more than words, let The Madison speak. ",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/378Q-OV-RG-G2c_0_d0d0a471-287b-4358-a44a-81153c817360_3x_jpg.webp?v=1690852545&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/378Q-OV-RG-G5d_0_2d4a1feb-66f5-4785-9db2-078a9eeca630_3x_jpg.webp?v=1690852546&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/393cc41e508648a55e81ea459832fc6a_fd248c3f-77ce-478e-820a-3311aba4826f.jpg?v=1693928741&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/393cc41e508648a55e81ea459832fc6a_fd248c3f-77ce-478e-820a-3311aba4826f.jpg?v=1693928741&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/378Q-OV-RG-G5b_0_f07023ad-04af-4b8e-ae01-bec7ce9e72a7_3x_jpg.webp?v=1690852546&width=800&height=800&crop=center']",1.8mm,0.15 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
The Lia Set With A 1 Carat Oval Lab Diamond,"$2,520","harmony with its pave-set diamond accents. The rounded side stones add size and brilliance to a ring for a chic but head-turning setting. For a chunky ring head that slenderizes the hand, look at elongated shapes: oval, pear, etc.",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/211Q-ER-OV-RG_attCRlebNqVsK33c0_8d494f0c-e525-45d9-98e2-176be14ee856.jpg?v=1714944975&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/211Q-ER-OV-RG_attzvXWPv2jt4zjEb_c478cb87-419d-40b7-b5bd-c70e54a073ba.jpg?v=1714944975&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/b28731734ed289e3593aa02b0ad79844_d8bf21c6-5dc8-4555-9285-0e6aeabacfc6.jpg?v=1693928034&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/b28731734ed289e3593aa02b0ad79844_d8bf21c6-5dc8-4555-9285-0e6aeabacfc6.jpg?v=1693928034&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/211Q-ER-OV-RG_attR3L9poKkagT7M1_e7b6286c-6433-4e83-9ba6-fc48d974db19.jpg?v=1714944975&width=800&height=800&crop=center']",1.8mm,0.2 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,Medium,1,D-F,VS
The Nova Set With A 1 Carat Oval Lab Diamond,"$2,820","Introducing The Nova: a masterpiece of design that elevates the concept of the side stone engagement ring to dazzling new heights. This high-profile ring is a celebration of symmetry and sparkle, featuring two mirror-image marquise diamonds on each shoulder that perfectly frame the center stone, enhancing its brilliance and beauty. Embrace the opportunity to make a bold statement of love with The Nova, a ring that promises to be as enduring and unforgettable as your love.",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/products/424Q-ER-OV-C125-RG-DIA-2ks_0.jpg?v=1707122792&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/424Q-ER-OV-C1-RG-DIA-2Ks_0.jpg?v=1707122792&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/424Q-ER-R-A19-RG_0_d0ef8a16-099c-495f-a807-69deb3493128.jpg?v=1707122792&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/424Q-ER-R-A19-RG_0_d0ef8a16-099c-495f-a807-69deb3493128.jpg?v=1707122792&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/424Q-ER-OV-C37-RG-DIA-2Ks_0.jpg?v=1707122792&width=800&height=800&crop=center']",2.0mm,0.25 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,E-F,VS
The Sandra Set With A 1 Carat Oval Lab Diamond,"$2,170","Elegance, sophistication, and romance converge in The Sandra. This exceptional ring boasts a stunning hidden halo design that encircles the center diamond, casting a truly enchanting and radiant aura. With its graceful, low-profile silhouette and unparalleled sparkle, this ring encapsulates the very essence of luxury and enduring beauty. It beckons you to explore its depths, to uncover the sublime beauty that each facet of the diamond and every curve of its design hold. ",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/products/411Q-OV-C125-RG-DIA-2ks_0_bd34e734-80ca-488d-8d6e-c581467fa7ba.jpg?v=1694797749&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/411Q-OV-C1-RG-DIA-2Ks_0_63edf15d-25be-49e0-b3c7-066697f14c55.jpg?v=1694797749&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/411Q-R-A19-RG_0_3e65a143-0b48-4676-869a-c4c2e2529929.jpg?v=1694797749&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/411Q-R-A19-RG_0_3e65a143-0b48-4676-869a-c4c2e2529929.jpg?v=1694797749&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/411Q-OV-C37-RG-DIA-2Ks_0_b78ea74a-e458-4db2-ae13-909269552ccd.jpg?v=1694797749&width=800&height=800&crop=center']",1.5mm,0.15 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,Low,1,D-F,VS
The Naomi Set With A 1 Carat Oval Lab Diamond,"$2,620","Introducing The Naomi engagement ring, a modern masterpiece guaranteed to garner an avalanche of compliments. This stunning ring features a simple yet sophisticated band with elegantly decorated shoulders, perfectly complemented by dazzling round and pear-cut side stones. The pièce de résistance is the opulent hidden halo, adding an extra touch of brilliance and luxury. The Naomi is the epitome of contemporary elegance, making it a perfect choice for those who desire a ring that is both stylish and timeless.",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/217Q-ER-OV-RG_attSsWypZ8YG9KFiZ_955ee63b-5dcc-423e-a694-cbb455cdf233.jpg?v=1714940633&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/217Q-ER-OV-RG_attRMWElLtOOyQAvN_b9fb62b3-e452-490e-91a7-4a8a80d63f56.jpg?v=1714940633&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/217Q-ER-OV-RG_attSbzyrpP16lRNXW_9132177c-9f6c-4c44-b352-2ba236919a4b.jpg?v=1714940633&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/217Q-ER-OV-RG_attKNYzvab4Z7iKCo_33258afa-53f5-4711-81f1-0dcc437e0cdc.jpg?v=1714940633&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/84ca8cf68e5f8c6d2f79f0fb8604df13_91928e3b-cd6e-48b5-a50b-59661beb5eba.jpg?v=1693929425&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/84ca8cf68e5f8c6d2f79f0fb8604df13_91928e3b-cd6e-48b5-a50b-59661beb5eba.jpg?v=1693929425&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/217Q-ER-OV-RG_attxa0kssWEzFQXRb_49b411fb-6cee-4ebf-8dc9-d0cf27bffc65.jpg?v=1714940633&width=800&height=800&crop=center']",1.6mm,0.25 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,Medium,1,D-F,VS
The Pave Luna Set With A 1 Carat Oval Lab Diamond,"$2,670","Introducing The Pave Luna, a mesmerizing engagement ring with shimmering petal prongs with exquisite round and marquise-cut diamonds. These delicately designed prongs not only secure the stone but also add a floral, romantic touch to the ring, reminiscent of a blooming flower under the moonlight. The pave band catches the light with every movement, creating a continuous sparkle that's both elegant and eye-catching.",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/products/407QS-ER-OV-C125-RG-DIA-2ks_0.jpg?v=1706189324&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/407QS-ER-OV-C1-RG-DIA-2Ks_0.jpg?v=1706189324&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/407QS-ER-R-A19-RG_0_b1323dd3-8590-421f-a026-7f71ed08ea83.jpg?v=1706189324&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/407QS-ER-R-A19-RG_0_b1323dd3-8590-421f-a026-7f71ed08ea83.jpg?v=1706189324&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/407QS-ER-OV-C37-RG-DIA-2Ks_0.jpg?v=1706189324&width=800&height=800&crop=center']",1.5mm,0.32 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,E-F,VS
The Lucia Set With A 1 Carat Oval Lab Diamond,"$3,420",Lucia,1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/311Q-ER-OV-RG_attsmim6cFk6o46fW_ca5c3b6e-575c-4787-b8fa-7e8b26973fa7.jpg?v=1714943914&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/311Q-ER-OV-RG_att3cYIgO1IwFXfUj_7324de3d-e26d-4049-8500-eb6f5593f13a.jpg?v=1714943915&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/0870b27cfb28994e390f28f96527f55a_a885d51c-59f1-4321-a445-7e14479e5112.jpg?v=1693928599&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/0870b27cfb28994e390f28f96527f55a_a885d51c-59f1-4321-a445-7e14479e5112.jpg?v=1693928599&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/311Q-ER-OV-RG-A3_731d342f-dab0-473f-88bd-52272627d518_3x_jpg.webp?v=1698663658&width=800&height=800&crop=center']",2.0mm,0.46 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
The Nicole Set With A 1 Carat Oval Lab Diamond,"$2,420","Presenting The Nicole, a hidden halo engagement ring designed for those who appreciate the beauty of subtlety and the elegance of fine details. Twin marquise diamonds add a touch of vintage charm, enhancing the overall elegance of the ring. The Nicole is an ideal choice for those who cherish subtlety, sophistication, and a touch of unexpected delight in their jewelry.",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/products/422Q-ER-OV-C125-RG-DIA-2ks_0.jpg?v=1703409788&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/422Q-ER-OV-C1-RG-DIA-2Ks_0.jpg?v=1703409788&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/422Q-ER-R-A19-RG_0_7a084afe-805a-431b-885d-45ffb006886d.jpg?v=1703409788&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/422Q-ER-R-A19-RG_0_7a084afe-805a-431b-885d-45ffb006886d.jpg?v=1703409788&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/422Q-ER-OV-C37-RG-DIA-2Ks_0.jpg?v=1703409788&width=800&height=800&crop=center']",1.7mm,0.2 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
The Pave Lexie Set With A 1 Carat Oval Lab Diamond,"$2,220","The Pave Lexie is designed for those who appreciate the finer things in life, seamlessly blending contemporary design with classic brilliance. The band is adorned with a constellation of meticulously set pave diamonds that capture the light, illuminating your center stone and enhancing its brilliance. This pave setting creates an uninterrupted flow of sparkle, making it an epitome of sophistication and grace. Every glance at The Pave Lexie is a reminder of the intricate details that make up life's most cherished moments. ",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/383QS-ER-OV-RG_attbu8KgkLtkzpnjD_babb7b83-5322-4b58-a691-a072cd60b40b.jpg?v=1714946693&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/07113d9e66dfb433596ac0b0909976ed_6d91d6fe-65b7-46c0-a4ad-f976495c2022.jpg?v=1693932869&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/07113d9e66dfb433596ac0b0909976ed_6d91d6fe-65b7-46c0-a4ad-f976495c2022.jpg?v=1693932869&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/383QS-ER-OV-RG_attcqPL4goGVhgOFm_1bb210ba-9d1b-4c39-90e6-1bbd579ce5cb.jpg?v=1714946693&width=800&height=800&crop=center']",1.8mm,0.15 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,Medium,1,D-F,VS
The Stacey Set With A 1 Carat Oval Lab Diamond,"$2,620",engagement ring with a twisted band,1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/240Q-ER-OV-HAND2-RG_0_e9d49ede-c32b-4281-8f6d-43135a7b470a_3x_jpg.webp?v=1690863571&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/240Q-ER-OV-HAND3-RG_0_c3d67e48-a726-4fc6-9987-0b309c5cd16f_3x_jpg.webp?v=1690863571&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/9a63d976e12e7dee4f7f0e2de7c40517_56b4e990-f9c4-4942-bfb1-70b71884f4ea.jpg?v=1693995626&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/9a63d976e12e7dee4f7f0e2de7c40517_56b4e990-f9c4-4942-bfb1-70b71884f4ea.jpg?v=1693995626&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/240Q-ER-OV-HAND1-RG_0_be1056a6-adf5-4b45-9002-53fd979e84b4_3x_jpg.webp?v=1690863571&width=800&height=800&crop=center']",2.3mm,0.15 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
The Zoey Set With A 1 Carat Oval Lab Diamond,"$2,820",criss-cross engagement ring,1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/290Q-RG_056_ae8a9639-b1ea-4670-a333-84b2b11bf4a9_3x_jpg.webp?v=1690863991&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/290Q-RG_059_ddb00846-e8af-4ffa-bded-0ea815b90532_3x_jpg.webp?v=1690863992&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/04a8210757202c8a35b61763d052584c_645ff82c-3ccb-48bc-ae32-3c1173bf8620.jpg?v=1693996006&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/04a8210757202c8a35b61763d052584c_645ff82c-3ccb-48bc-ae32-3c1173bf8620.jpg?v=1693996006&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/290Q-RG_053_fc583c34-dcb4-4d64-8f5f-911740ed63d7_3x_jpg.webp?v=1690863992&width=800&height=800&crop=center']",2.0mm,0.35 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
The Robin Set With A 1 Carat Oval Lab Diamond,"$2,470","The Robin is a vintage nature-inspired engagement ring that whispers elegance and enchantment. This beautiful ring is a true masterpiece, adorned with ornate detailing on the band and side stones encased in graceful organic shapes. The gently sloping band cradles the center stone while the hidden halo adds an extra layer of brilliance and charm. Inspired by the grace and beauty of nature, The Robin captures the essence of endless love. ",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/products/418Q-ER-OV-C37-RG-DIA-2Ks_0.jpg?v=1700560170&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/418Q-ER-OV-C125-RG-DIA-2ks_0.jpg?v=1700560170&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/418Q-ER-OV-C1-RG-DIA-2Ks_0.jpg?v=1700560170&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/418Q-ER-R-A19-RG_0_272db642-dedc-4273-a3c8-d05809853b37.jpg?v=1700560170&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/418Q-ER-R-A19-RG_0_272db642-dedc-4273-a3c8-d05809853b37.jpg?v=1700560170&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/products/418Q-ER-OV-RG-A3_0.jpg?v=1700560170&width=800&height=800&crop=center']",1.5mm,0.15 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
The Marilyn Set With A 1 Carat Oval Lab Diamond,"$2,820","Introducing The Marilyn, an exquisite engagement ring that encapsulates the essence of everlasting love and unparalleled beauty. Inspired by the timeless allure of Marilyn Monroe, this ring harmoniously blends classic elegance with contemporary sophistication. Adorned with round brilliant channel-set diamonds, The Marilyn is a symbol of the unbreakable bond you share, a reflection of the remarkable journey you're about to embark upon together.",1,Oval,,"['https://cdn.shopify.com/s/files/1/0039/6994/1568/files/410Q-OV-C37-RG-DIA-2Ks_0_3x_jpg_1a1715cd-71b7-4180-8324-8fa8141f2802.webp?v=1698760014&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/410Q-OV-C125-RG-DIA-2ks_0_3x_jpg_2b7f6f8f-a0b3-4f9a-8548-6addfc61b98a.webp?v=1698760014&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/410Q-OV-C1-RG-DIA-2Ks_0_3x_jpg_da978289-826d-4702-86de-381dd860b4a1.webp?v=1698760014&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/410Q-R-A19-RG_0_098968a7-6f40-435e-8be3-e25850259820.jpg?v=1694091451&width=800&height=800&crop=center', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/410Q-R-A19-RG_0_098968a7-6f40-435e-8be3-e25850259820.jpg?v=1694091451&width=800&height=800&crop=center', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/hand-with-setting-23F6JYZ6.png', 'https://cdn.shopify.com/oxygen-v2/24658/9071/18525/874632/build/_assets/OvalShapeStoneSolo-MUTZKHQT.png', 'https://cdn.shopify.com/s/files/1/0039/6994/1568/files/410Q-OV-RG-A3_0_3x_jpg_2bbe59f7-f7dc-450a-94e8-20d2cfd66c2f.webp?v=1698760014&width=800&height=800&crop=center']",2.5mm,0.3 ct,18k Rose Gold,75% Gold,21.8% Copper,2.2% Silver,0.8% Zinc,D-F,VVS,High,1,D-F,VS
